state_name_crime,district_name,total_crimes,Ranking,state_name_pop,Population,Growth,Sex-Ratio,Literacy,crime_rate_per_capita,safety_score
Jharkhand,Latehar,692.0,499.0,Jharkhand,726978.0,29.61 %,967.0,59.51,95.18857517008767,99.08661676948084
Jharkhand,Lohardaga,769.0,550.0,Jharkhand,461790.0,26.68 %,985.0,67.61,166.52591004569177,98.40209843029066
Jharkhand,Pakur,724.0,465.0,Jharkhand,900422.0,28.33 %,989.0,48.82,80.40674261623994,99.2284560390245
Jharkhand,Palamu,2503.0,243.0,Jharkhand,1939869.0,26.17 %,928.0,63.63,129.02933136206622,98.7618973463924
Jharkhand,Ramgarh,1136.0,460.0,Jharkhand,949443.0,13.10 %,921.0,73.17,119.64909952466866,98.85190548490432
Jharkhand,Saraikela Kharsawan,1034.0,427.0,Jharkhand,1065056.0,25.47 %,956.0,67.7,97.08409698644954,99.06842826485142
Jharkhand,Simdega,489.0,526.0,Jharkhand,599578.0,16.58 %,997.0,67.99,81.55736201128127,99.21741525541928
Karnataka,Bidar,3125.0,287.0,Karnataka,1703300.0,13.37 %,956.0,70.51,183.46738683731581,98.23953626593376
Karnataka,Chikkaballapura,1996.0,383.0,Karnataka,1255104.0,9.23 %,972.0,69.76,159.03064606598338,98.47401933482304
Karnataka,Chitradurga,3332.0,297.0,Karnataka,1659456.0,9.33 %,974.0,73.71,200.78869219792512,98.0733294515255
Karnataka,Dakshina Kannada,1942.0,221.0,Karnataka,2089649.0,10.11 %,1020.0,88.57,92.93426790815109,99.10824800459294
Karnataka,Dharwad,1042.0,256.0,Karnataka,1847023.0,15.13 %,971.0,80.0,56.415106904461936,99.4586680964348
Karnataka,Gadag,1343.0,428.0,Karnataka,1064570.0,9.54 %,982.0,75.12,126.15422189240726,98.78948549728972
Karnataka,Hassan,5006.0,269.0,Karnataka,1776421.0,3.18 %,1010.0,76.07,281.8025681975163,97.29595973414959
Karnataka,Haveri,2161.0,313.0,Karnataka,1597668.0,11.02 %,950.0,77.4,135.25964092665058,98.70211432866085
Karnataka,Dharwad,1816.0,256.0,Karnataka,1847023.0,15.13 %,971.0,80.0,98.32037825192215,99.05656551163688
Karnataka,Kodagu,1831.0,539.0,Karnataka,554519.0,1.09 %,1019.0,82.61,330.19607984577624,96.8315991538334
Karnataka,Kolar,1898.0,325.0,Karnataka,1536401.0,10.77 %,979.0,74.39,123.53545721462041,98.81461388835022
Karnataka,Koppal,1860.0,351.0,Karnataka,1389920.0,16.21 %,986.0,68.09,133.82065154829056,98.71592217025047
Karnataka,Mandya,5428.0,264.0,Karnataka,1805769.0,2.38 %,995.0,70.4,300.5921576901586,97.11566397995585
Karnataka,Dakshina Kannada,2939.0,221.0,Karnataka,2089649.0,10.11 %,1020.0,88.57,140.64562995986407,98.65043299974184
Karnataka,Raichur,2683.0,244.0,Karnataka,1928812.0,15.51 %,1000.0,59.56,139.10116693591704,98.66525291509102
Karnataka,Ramanagara,4103.0,421.0,Karnataka,1082636.0,5.05 %,976.0,69.22,378.9824096002719,96.36346928218954
Karnataka,Udupi,2386.0,402.0,Karnataka,1177361.0,5.85 %,1094.0,86.24,202.65661933765432,98.05540573198024
Karnataka,Uttara Kannada,2840.0,345.0,Karnataka,1437169.0,6.17 %,979.0,84.06,197.6107194073905,98.10382373141921
Karnataka,Yadgir,1343.0,404.0,Karnataka,1174271.0,22.81 %,989.0,51.83,114.36882968241574,98.90257238392988
Kerala,Alappuzha,12548.0,215.0,Kerala,2127789.0,0.88 %,1100.0,95.72,589.7201273246549,94.34133272784578
Kerala,Ernakulam,25287.0,104.0,Kerala,3282388.0,5.69 %,1027.0,95.89,770.3842446414013,92.60776780349634
Kerala,Idukki,10164.0,416.0,Kerala,1108974.0,-1.79 %,1006.0,91.99,916.5228400305148,91.20549298089782
Kerala,Kannur,5295.0,170.0,Kerala,2523003.0,4.73 %,1136.0,95.1,209.86895378245686,97.98619968153767
Kerala,Kasaragod,4595.0,375.0,Kerala,1307375.0,8.58 %,1080.0,90.09,351.4676355292093,96.62748766026827
Kerala,Kollam,13190.0,153.0,Kerala,2635375.0,1.94 %,1113.0,94.09,500.4980315894323,95.1974645261284
Kerala,Kottayam,25014.0,234.0,Kerala,1974551.0,1.07 %,1039.0,97.21,1266.8196465930737,87.84421534598265
Kerala,Kozhikode,5736.0,114.0,Kerala,3086293.0,7.20 %,1098.0,95.08,185.85403265341301,98.21663517447698
Kerala,Malappuram,6647.0,50.0,Kerala,4112920.0,13.45 %,1098.0,93.57,161.61267420713264,98.44924344968514
Kerala,Pathanamthitta,6780.0,398.0,Kerala,1197412.0,-2.97 %,1132.0,96.55,566.2211502807722,94.56681747250012
Kerala,Thiruvananthapuram,320.0,103.0,Kerala,3301427.0,2.07 %,1087.0,93.02,9.69277830465432,99.90699281773267
Kerala,Thrissur,9692.0,110.0,Kerala,3121200.0,4.94 %,1108.0,95.08,310.52159425861845,97.02038594019184
Kerala,Thiruvananthapuram,18478.0,103.0,Kerala,3301427.0,2.07 %,1087.0,93.02,559.6973672293828,94.62941651895119
Kerala,Wayanad,2562.0,481.0,Kerala,817420.0,4.71 %,1035.0,89.03,313.4251669888185,96.992524669702
Kerala,Thiruvananthapuram,127.0,103.0,Kerala,3301427.0,2.07 %,1087.0,93.02,3.846821389659684,99.96308777453766
Madhya Pradesh,Alirajpur,1971.0,498.0,Madhya Pradesh,728999.0,19.45 %,1011.0,36.1,270.3707412493021,97.40565398064965
Madhya Pradesh,Anuppur,2273.0,493.0,Madhya Pradesh,749237.0,12.30 %,976.0,67.88,303.3753004723472,97.08895829662308
Madhya Pradesh,Ashoknagar,3549.0,475.0,Madhya Pradesh,845071.0,22.66 %,904.0,66.42,419.96471302411277,95.97022304829542
Madhya Pradesh,Balaghat,3984.0,289.0,Madhya Pradesh,1701698.0,13.60 %,1021.0,77.09,234.11909751318976,97.75350710701649
Madhya Pradesh,Barwani,2976.0,354.0,Madhya Pradesh,1385881.0,27.57 %,982.0,49.08,214.73705173820844,97.93948778329397
Madhya Pradesh,Betul,3601.0,318.0,Madhya Pradesh,1575362.0,12.92 %,971.0,68.9,228.5823829697555,97.80663472455996
Madhya Pradesh,Bhind,4621.0,288.0,Madhya Pradesh,1703005.0,19.21 %,837.0,75.26,271.34388918411867,97.39631612678549
Madhya Pradesh,Bhopal,15705.0,189.0,Madhya Pradesh,2371061.0,28.62 %,918.0,80.37,662.3617022084206,93.64429953642782
Madhya Pradesh,Bhopal,2998.0,189.0,Madhya Pradesh,2371061.0,28.62 %,918.0,80.37,126.4412851461856,98.78673097804588
Madhya Pradesh,Burhanpur,1664.0,490.0,Madhya Pradesh,757847.0,19.37 %,951.0,64.36,219.56938537725955,97.89311906202363
Madhya Pradesh,Chhindwara,7324.0,220.0,Madhya Pradesh,2090922.0,13.07 %,964.0,71.16,350.2760982953931,96.63892107153598
Madhya Pradesh,Damoh,4007.0,382.0,Madhya Pradesh,1264219.0,16.63 %,910.0,69.73,316.95457828113643,96.95865815702179
Madhya Pradesh,Datia,2309.0,487.0,Madhya Pradesh,786754.0,18.46 %,873.0,72.63,293.4843674134482,97.18386687545244
Madhya Pradesh,Dewas,8150.0,320.0,Madhya Pradesh,1563715.0,19.53 %,942.0,69.35,521.194718986516,94.99886918879916
Madhya Pradesh,Dhar,7383.0,209.0,Madhya Pradesh,2185793.0,25.60 %,964.0,59.0,337.7721495127855,96.75890287726106
Madhya Pradesh,Dindori,2769.0,501.0,Madhya Pradesh,704524.0,21.32 %,1002.0,63.9,393.0313232764249,96.22866274541892
Madhya Pradesh,Guna,4795.0,386.0,Madhya Pradesh,1241519.0,26.97 %,912.0,63.23,386.2204283623529,96.29401677754122
Madhya Pradesh,Gwalior,12762.0,228.0,Madhya Pradesh,2032036.0,24.50 %,864.0,76.65,628.0400544084848,93.97363336129317
Madhya Pradesh,Harda,2205.0,534.0,Madhya Pradesh,570465.0,20.25 %,935.0,72.5,386.5267807840972,96.29107716883135
Madhya Pradesh,Indore,16532.0,105.0,Madhya Pradesh,3276697.0,32.88 %,928.0,80.87,504.5324605845459,95.15875210940956
Madhya Pradesh,Indore,759.0,105.0,Madhya Pradesh,3276697.0,32.88 %,928.0,80.87,23.163569899810692,99.77773365902745
Madhya Pradesh,Jabalpur,11605.0,179.0,Madhya Pradesh,2463289.0,14.51 %,929.0,81.07,471.1180864283485,95.479380178041
Madhya Pradesh,Jabalpur,1969.0,179.0,Madhya Pradesh,2463289.0,14.51 %,929.0,81.07,79.93377959305627,99.23299436196146
Madhya Pradesh,Jhabua,4000.0,440.0,Madhya Pradesh,1025048.0,30.70 %,990.0,43.3,390.2256284583746,96.25558482710973
Madhya Pradesh,Katni,6785.0,379.0,Madhya Pradesh,1292042.0,21.41 %,952.0,71.98,525.1377277209255,94.9610339963996
Madhya Pradesh,Mandla,2222.0,432.0,Madhya Pradesh,1054905.0,17.97 %,1008.0,66.87,210.63508088406064,97.97884829881342
Madhya Pradesh,Mandsaur,3116.0,361.0,Madhya Pradesh,1340411.0,13.24 %,963.0,71.78,232.46601229026024,97.76936930811095
Madhya Pradesh,Morena,6365.0,236.0,Madhya Pradesh,1965970.0,23.44 %,840.0,71.03,323.7587552200695,96.89336858731869
Madhya Pradesh,Narsimhapur,4220.0,419.0,Madhya Pradesh,1091854.0,14.01 %,920.0,75.69,386.4985611629394,96.29134795057895
Madhya Pradesh,Neemuch,2651.0,477.0,Madhya Pradesh,826067.0,13.77 %,954.0,70.8,320.9182790257933,96.92062441416455
Madhya Pradesh,Panna,2016.0,442.0,Madhya Pradesh,1016520.0,18.67 %,905.0,64.79,198.32369259827647,98.09698238774745
Madhya Pradesh,Raisen,4930.0,365.0,Madhya Pradesh,1331597.0,18.35 %,901.0,72.98,370.2321347975401,96.44743265965336
Madhya Pradesh,Rajgarh,3937.0,322.0,Madhya Pradesh,1545814.0,23.26 %,956.0,61.21,254.68782143259148,97.55613964492778
Madhya Pradesh,Ratlam,5391.0,341.0,Madhya Pradesh,1455069.0,19.72 %,971.0,66.78,370.4978939143092,96.44488256453764
Madhya Pradesh,Rewa,7168.0,190.0,Madhya Pradesh,2365106.0,19.86 %,931.0,71.62,303.0730969351902,97.09185809465608
Madhya Pradesh,Sagar,9462.0,188.0,Madhya Pradesh,2378458.0,17.63 %,893.0,76.46,397.82077295457816,96.18270551776189
Madhya Pradesh,Satna,6980.0,204.0,Madhya Pradesh,2228935.0,19.19 %,926.0,72.26,313.15403993386974,96.99512627293944
Madhya Pradesh,Seoni,3546.0,357.0,Madhya Pradesh,1379131.0,18.22 %,982.0,72.12,257.1184318240979,97.53281669080687
Madhya Pradesh,Shahdol,5245.0,426.0,Madhya Pradesh,1066063.0,17.39 %,974.0,66.67,491.9971896595229,95.27903446716597
Madhya Pradesh,Shajapur,2472.0,330.0,Madhya Pradesh,1512681.0,17.20 %,938.0,69.09,163.41846033631677,98.43191600502747
Madhya Pradesh,Sheopur,1400.0,504.0,Madhya Pradesh,687861.0,22.94 %,901.0,57.43,203.5294921503036,98.04703006937552
Madhya Pradesh,Shivpuri,5000.0,281.0,Madhya Pradesh,1726050.0,22.76 %,877.0,62.55,289.6787462703861,97.22038376340429
Madhya Pradesh,Sidhi,3289.0,411.0,Madhya Pradesh,1127033.0,23.72 %,957.0,64.43,291.82818959160915,97.19975875162059
Madhya Pradesh,Sehore,5416.0,373.0,Madhya Pradesh,1311332.0,21.54 %,918.0,70.06,413.0151632080968,96.036907545361
Madhya Pradesh,Singrauli,3487.0,401.0,Madhya Pradesh,1178273.0,28.05 %,920.0,60.41,295.94160266763305,97.16028844210997
Madhya Pradesh,Tikamgarh,5757.0,343.0,Madhya Pradesh,1445166.0,20.13 %,901.0,61.43,398.36254105064745,96.1775069748391
Madhya Pradesh,Ujjain,11956.0,233.0,Madhya Pradesh,1986864.0,16.12 %,955.0,72.34,601.7523091666063,94.22587776803198
Madhya Pradesh,Umaria,2030.0,512.0,Madhya Pradesh,644758.0,24.96 %,950.0,65.89,314.84681074139445,96.97888326829374
Madhya Pradesh,Vidisha,5737.0,339.0,Madhya Pradesh,1458875.0,20.09 %,896.0,70.53,393.2482220889384,96.22658148999814
Maharashtra,Akola,5026.0,262.0,Maharashtra,1813906.0,11.27 %,946.0,88.05,277.0816128288897,97.34125972375473
Maharashtra,Bhandara,2274.0,397.0,Maharashtra,1200334.0,5.65 %,982.0,83.76,189.44727050970812,98.18215621315896
Maharashtra,Chandrapur,7111.0,207.0,Maharashtra,2204307.0,6.43 %,961.0,80.01,322.5957182915084,96.90452852353083
Maharashtra,Dhule,3299.0,223.0,Maharashtra,2050862.0,20.08 %,946.0,72.8,160.8591899406201,98.45647351791825
Maharashtra,Gadchiroli,1276.0,424.0,Maharashtra,1072942.0,10.58 %,982.0,74.36,118.92534731607115,98.85885025878294
Maharashtra,Hingoli,2359.0,403.0,Maharashtra,1177345.0,19.27 %,942.0,78.17,200.3660779125915,98.0773846524833
Maharashtra,Jalgaon,6079.0,46.0,Maharashtra,4229917.0,14.86 %,925.0,78.2,143.71440385236872,98.62098653931673
Maharashtra,Jalna,3707.0,237.0,Maharashtra,1959046.0,21.46 %,937.0,71.52,189.22475531457658,98.18429136065335
Maharashtra,Kolhapur,4656.0,65.0,Maharashtra,3876001.0,10.01 %,957.0,81.51,120.12380801759339,98.84735041328939
Maharashtra,Latur,4001.0,180.0,Maharashtra,2454196.0,17.97 %,928.0,77.26,163.02691390581683,98.4356730939738
Maharashtra,Nagpur,6137.0,28.0,Maharashtra,4653570.0,14.40 %,951.0,88.39,131.87724693085093,98.73457013493017
Maharashtra,Nagpur,4802.0,28.0,Maharashtra,4653570.0,14.40 %,951.0,88.39,103.18959422550859,99.00984288543826
Maharashtra,Nanded,5674.0,99.0,Maharashtra,3361292.0,16.86 %,943.0,75.45,168.80413840868331,98.38023765993738
Maharashtra,Nandurbar,1581.0,303.0,Maharashtra,1648295.0,25.66 %,978.0,64.38,95.9172963577515,99.07962431569794
Maharashtra,Nashik,6792.0,11.0,Maharashtra,6107187.0,22.30 %,934.0,82.31,111.21323123067953,98.93285197056008
Maharashtra,Mumbai Suburban,4674.0,5.0,Maharashtra,9356962.0,8.29 %,860.0,89.91,49.95211052476221,99.52068386357467
Maharashtra,Parbhani,3211.0,259.0,Maharashtra,1836086.0,20.19 %,947.0,73.34,174.88287585657753,98.32190905445385
Maharashtra,Pune,1582.0,4.0,Maharashtra,9429408.0,30.37 %,915.0,86.15,16.777299274779498,99.83901320317483
Maharashtra,Pune,13083.0,4.0,Maharashtra,9429408.0,30.37 %,915.0,86.15,138.74678028567646,98.66865343687498
Maharashtra,Ratnagiri,1996.0,311.0,Maharashtra,1615069.0,-4.82 %,1122.0,82.18,123.58605112227403,98.81412841384098
Maharashtra,Sindhudurg,1298.0,474.0,Maharashtra,849651.0,-2.21 %,1036.0,85.56,152.76860734583963,98.53410681008592
Maharashtra,Solapur,6876.0,43.0,Maharashtra,4317756.0,12.16 %,938.0,77.02,159.24938787648028,98.47192039489076
Maharashtra,Thane,3827.0,1.0,Maharashtra,11060148.0,36.01 %,886.0,84.53,34.60170695726676,99.66797886379082
Maharashtra,Wardha,4488.0,377.0,Maharashtra,1300774.0,5.18 %,946.0,86.99,345.02534644757657,96.68930473025598
Maharashtra,Washim,2385.0,399.0,Maharashtra,1197160.0,17.34 %,930.0,83.25,199.22149086170606,98.08836755265047
Manipur,Bishnupur,303.0,585.0,Manipur,237399.0,13.93 %,999.0,75.85,127.63322507676948,98.77529370269602
Manipur,Chandel,71.0,601.0,Manipur,144182.0,21.85 %,933.0,71.11,49.24331747374846,99.52748509665909
Manipur,Churachandpur,112.0,575.0,Manipur,274143.0,20.29 %,975.0,82.78,40.85459048744634,99.60797923727418
Manipur,Imphal West,50.0,545.0,Manipur,517992.0,16.56 %,1031.0,86.08,9.652658728320128,99.90737778565739
Manipur,Imphal East,722.0,551.0,Manipur,456113.0,15.51 %,1017.0,81.95,158.29410694279707,98.48108680570951
Manipur,Imphal West,1267.0,545.0,Manipur,517992.0,16.56 %,1031.0,86.08,244.59837217563205,97.65295308855812
Manipur,Senapati,105.0,548.0,Manipur,479148.0,68.94 %,937.0,63.6,21.913897167472264,99.78972491023923
Manipur,Tamenglong,107.0,606.0,Manipur,140651.0,26.15 %,943.0,70.05,76.07482349929968,99.27002302613727
Manipur,Thoubal,623.0,556.0,Manipur,422168.0,15.94 %,1002.0,74.47,147.57158287695893,98.58397492703158
Manipur,Ukhrul,56.0,593.0,Manipur,183998.0,30.70 %,943.0,81.35,30.435113425145925,99.70795946707045
Meghalaya,Ri Bhoi,436.0,580.0,Meghalaya,258840.0,34.26 %,953.0,75.67,168.4438263019626,98.38369503951728
Mizoram,Aizawl,1076.0,558.0,Mizoram,400309.0,22.92 %,1009.0,97.89,268.79235790351953,97.4207993788951
Mizoram,Champhai,96.0,610.0,Mizoram,125745.0,16.01 %,984.0,95.91,76.34498389597995,99.26743069848202
Mizoram,Kolasib,302.0,620.0,Mizoram,83955.0,27.28 %,956.0,93.5,359.716514799595,96.54833543025869
Mizoram,Lawngtlai,76.0,611.0,Mizoram,117894.0,60.14 %,945.0,65.88,64.46468861858959,99.38142822875909
Mizoram,Lunglei,222.0,597.0,Mizoram,161428.0,17.64 %,947.0,88.86,137.5226106995069,98.68039997231078
Mizoram,Mamit,132.0,618.0,Mizoram,86364.0,37.56 %,927.0,84.93,152.84146172016116,98.53340773497467
Mizoram,Serchhip,66.0,626.0,Mizoram,64937.0,20.56 %,977.0,97.91,101.6369712182577,99.02474110001504
Mizoram,Aizawl,0.0,558.0,Mizoram,400309.0,22.92 %,1009.0,97.89,0.0,100.0
Nagaland,Dimapur,624.0,564.0,Nagaland,378811.0,127.29 %,919.0,84.79,164.72594512830938,98.41937001743358
Nagaland,Kiphire,18.0,625.0,Nagaland,74004.0,38.58 %,956.0,69.54,24.32300956705043,99.76660824038385
Nagaland,Kohima,136.0,576.0,Nagaland,267988.0,131.81 %,928.0,85.23,50.748540979446844,99.51304170462562
Nagaland,Longleng,13.0,632.0,Nagaland,50484.0,-21.57 %,905.0,72.17,25.750732905475,99.75290850222926
Nagaland,Mokokchung,34.0,591.0,Nagaland,194622.0,60.94 %,925.0,91.62,17.46976189742167,99.83236866893158
Nagaland,Mon,69.0,582.0,Nagaland,250260.0,80.36 %,899.0,56.99,27.57132582114601,99.73543897885628
Nagaland,Peren,24.0,616.0,Nagaland,95219.0,104.15 %,915.0,77.95,25.205053613249454,99.75814457508643
Nagaland,Phek,38.0,596.0,Nagaland,163418.0,111.84 %,951.0,78.05,23.253252395696922,99.77687310945343
Nagaland,Tuensang,28.0,590.0,Nagaland,196596.0,94.83 %,929.0,73.08,14.242405745793404,99.86333680751905
Nagaland,Wokha,38.0,595.0,Nagaland,166343.0,98.81 %,968.0,87.69,22.844363754411066,99.78079660581245
Nagaland,Zunheboto,46.0,605.0,Nagaland,140757.0,78.05 %,976.0,85.26,32.68043507605306,99.68641445350768
Odisha,Anugul,3547.0,380.0,Orissa,1273821.0,11.74 %,943.0,77.53,278.45356608189064,97.32809512819158
Odisha,Baleshwar,4423.0,195.0,Orissa,2320529.0,14.62 %,957.0,79.79,190.60309093314498,98.17106552301708
Odisha,Bargarh,2697.0,338.0,Orissa,1481255.0,10.02 %,977.0,74.62,182.07533476680248,98.25289371996587
Odisha,Baleshwar,1512.0,195.0,Orissa,2320529.0,14.62 %,957.0,79.79,65.15755674675903,99.37477980348221
Odisha,Bhadrak,2694.0,333.0,Orissa,1506337.0,12.94 %,981.0,82.78,178.84444184800614,98.28389579564941
Odisha,Balangir,3286.0,301.0,Orissa,1648997.0,23.32 %,987.0,64.72,199.27264876770548,98.08787666628764
Odisha,Cuttack,2512.0,156.0,Orissa,2624470.0,12.10 %,940.0,85.5,95.71456332135631,99.08156964322684
Odisha,Dhenkanal,2289.0,400.0,Orissa,1192811.0,11.80 %,947.0,78.76,191.89963875249308,98.15862448128867
Odisha,Gajapati,464.0,533.0,Orissa,577817.0,11.37 %,1043.0,53.49,80.30224102094608,99.22945878546264
Odisha,Ganjam,3081.0,82.0,Orissa,3529031.0,11.66 %,983.0,71.09,87.30441869170319,99.16226929712165
Odisha,Jagatsinghapur,1952.0,409.0,Orissa,1136971.0,7.50 %,968.0,86.59,171.6842382083624,98.35260162426243
Odisha,Jajapur,3821.0,261.0,Orissa,1827192.0,12.49 %,973.0,80.13,209.11869141283455,97.99339883401662
Odisha,Jharsuguda,1718.0,532.0,Orissa,579505.0,13.69 %,953.0,78.86,296.459909750563,97.1553150196487
Odisha,Kalahandi,2836.0,317.0,Orissa,1576869.0,18.07 %,1003.0,59.22,179.8500699804486,98.27424627761987
Odisha,Kandhamal,1057.0,497.0,Orissa,733110.0,13.10 %,1037.0,64.13,144.18027308316624,98.61651628495831
Odisha,Kendrapara,2485.0,344.0,Orissa,1440361.0,10.63 %,1007.0,85.15,172.52619308631654,98.3445226351085
Odisha,Kendujhar,3182.0,265.0,Orissa,1801733.0,15.35 %,988.0,68.24,176.60774376669573,98.3053580616362
Odisha,Khordha,2046.0,201.0,Orissa,2251673.0,19.94 %,929.0,86.88,90.86576958554816,99.12809630757307
Odisha,Koraput,2292.0,355.0,Orissa,1379647.0,16.86 %,1032.0,49.21,166.12945195401434,98.40590264914671
Odisha,Malkangiri,706.0,521.0,Orissa,613192.0,21.62 %,1020.0,48.54,115.1352268131352,98.89521841013769
Odisha,Mayurbhanj,2947.0,171.0,Orissa,2519738.0,13.33 %,1006.0,63.17,116.95660421837508,98.87774135918467
Odisha,Nayagarh,1691.0,453.0,Orissa,962789.0,11.37 %,915.0,80.42,175.6355753960629,98.31468651607929
Odisha,Nuapada,1581.0,523.0,Orissa,610382.0,15.02 %,1021.0,57.35,259.01812307702386,97.51458817829382
Odisha,Puri,3933.0,290.0,Orissa,1698730.0,13.05 %,963.0,84.67,231.52590464641233,97.77839012342665
Odisha,Rayagada,1348.0,451.0,Orissa,967911.0,16.46 %,1051.0,49.76,139.2690030385025,98.66364244155149
Odisha,Sundargarh,2839.0,217.0,Orissa,2093437.0,14.35 %,973.0,73.34,135.6143031770242,98.69871116235218
Odisha,Sambalpur,3639.0,436.0,Orissa,1041099.0,11.27 %,976.0,76.22,349.5344823114805,96.64603725750662
Odisha,Cuttack,647.0,156.0,Orissa,2624470.0,12.10 %,940.0,85.5,24.652596524250608,99.76344568438208
Odisha,Sundargarh,461.0,217.0,Orissa,2093437.0,14.35 %,973.0,73.34,22.021202453190615,99.78869526095258
Odisha,Sundargarh,1794.0,217.0,Orissa,2093437.0,14.35 %,973.0,73.34,85.6963930607895,99.17769912830568
Punjab,Amritsar,1390.0,174.0,Punjab,2490656.0,15.47 %,889.0,76.27,55.80859018668174,99.46448793561257
Punjab,Barnala,834.0,527.0,Punjab,595527.0,13.02 %,876.0,67.82,140.04402823045808,98.65620567708372
Punjab,Gurdaspur,936.0,197.0,Punjab,2298323.0,9.26 %,895.0,79.95,40.725346263340704,99.60921940193396
Punjab,Bathinda,2118.0,353.0,Punjab,1388525.0,17.34 %,868.0,68.28,152.53596442267875,98.5363391383284
Punjab,Amritsar,2392.0,174.0,Punjab,2490656.0,15.47 %,889.0,76.27,96.0389551989516,99.07845693668006
Punjab,Jalandhar,1886.0,208.0,Punjab,2193590.0,11.76 %,915.0,82.48,85.97778071563054,99.17499906934641
Punjab,Ludhiana,5217.0,86.0,Punjab,3498739.0,15.36 %,873.0,82.2,149.1108653717811,98.56920472151805
Punjab,Faridkot,672.0,519.0,Punjab,617508.0,12.09 %,890.0,69.55,108.8245010590956,98.95577306247748
Punjab,Fatehgarh Sahib,853.0,525.0,Punjab,600163.0,11.46 %,871.0,79.35,142.1280552116675,98.63620836865479
Punjab,Patiala,770.0,247.0,Punjab,1895686.0,19.62 %,891.0,75.28,40.61854125630511,99.61024425078989
Punjab,Gurdaspur,797.0,197.0,Punjab,2298323.0,9.26 %,895.0,79.95,34.677458303293314,99.66725199074932
Punjab,Hoshiarpur,1493.0,314.0,Punjab,1586625.0,7.11 %,961.0,84.59,94.09910974552903,99.09707074935442
Punjab,Jalandhar,1400.0,208.0,Punjab,2193590.0,11.76 %,915.0,82.48,63.8223186648371,99.38759209813625
Punjab,Kapurthala,1339.0,482.0,Punjab,815168.0,8.04 %,912.0,79.07,164.2606186700165,98.42383506361125
Punjab,Ludhiana,908.0,86.0,Punjab,3498739.0,15.36 %,873.0,82.2,25.9522073524204,99.75097525151206
Punjab,Ludhiana,910.0,86.0,Punjab,3498739.0,15.36 %,873.0,82.2,26.00937080473851,99.75042673885018
Punjab,Mansa,695.0,489.0,Punjab,769751.0,11.76 %,883.0,61.83,90.28893759150687,99.13363130659205
Punjab,Moga,1123.0,447.0,Punjab,995746.0,11.28 %,893.0,70.68,112.779765120824,98.91782027392273
Punjab,Patiala,2520.0,247.0,Punjab,1895686.0,19.62 %,891.0,75.28,132.93340774790764,98.72443572985783
Punjab,Rupnagar,936.0,507.0,Punjab,684627.0,8.87 %,915.0,82.19,136.71678154674004,98.68813231659144
Punjab,Sangrur,1712.0,300.0,Punjab,1655169.0,12.35 %,885.0,67.99,103.43354666502334,99.00750203658221
Punjab,Shahid Bhagat Singh Nagar,736.0,522.0,Punjab,612310.0,4.23 %,954.0,79.78,120.20055200796982,98.84661401531592
Punjab,Tarn Taran,1422.0,413.0,Punjab,1119627.0,19.23 %,900.0,67.81,127.00658344252147,98.7813066507756
Punjab,Amritsar,0.0,174.0,Punjab,2490656.0,15.47 %,889.0,76.27,0.0,100.0
Rajasthan,Ajmer,6789.0,161.0,Rajasthan,2583052.0,18.40 %,951.0,69.33,262.82862288486643,97.47802447704963
Rajasthan,Alwar,12267.0,76.0,Rajasthan,3674179.0,22.78 %,895.0,70.72,333.87050549251956,96.7963411539996
Rajasthan,Banswara,2248.0,267.0,Rajasthan,1797485.0,26.53 %,980.0,56.33,125.06363057271687,98.7999502807049
Rajasthan,Baran,3832.0,390.0,Rajasthan,1222755.0,19.68 %,929.0,66.66,313.39066288831367,96.9928557542542
Rajasthan,Barmer,3610.0,158.0,Rajasthan,2603751.0,32.52 %,902.0,56.53,138.64613014070852,98.66961922667065
Rajasthan,Bharatpur,8672.0,166.0,Rajasthan,2548462.0,21.29 %,880.0,70.11,340.28366913063644,96.73480355758991
Rajasthan,Bhilwara,5991.0,184.0,Rajasthan,2408523.0,19.60 %,973.0,61.37,248.74165619344305,97.61319615203097
Rajasthan,Bikaner,3626.0,191.0,Rajasthan,2363937.0,41.19 %,905.0,65.13,153.38818251078604,98.52816166840586
Rajasthan,Bundi,3365.0,415.0,Rajasthan,1110906.0,15.40 %,925.0,61.52,302.9059164321734,97.09346227738129
